User_ID,Country,Age,Country_ID
75720,usa,22,0
75724,usa,60.0,0
75725,usa,26,0
75726,usa,21,0
75728,usa,60.0,0
75730,usa,60.0,0
75731,usa,60.0,0
75732,usa,60.0,0
75733,usa,24,0
75735,usa,30,0
75736,usa,60.0,0
75737,usa,19,0
75740,usa,31,0
75743,usa,26,0
75744,usa,35,0
75745,usa,60.0,0
75746,usa,19,0
75753,usa,60.0,0
75754,usa,60.0,0
75755,usa,60.0,0
75758,usa,60.0,0
75759,usa,38,0
75763,usa,95,0
75765,usa,73,0
75769,usa,60.0,0
75774,usa,37,0
75775,usa,60.0,0
75776,usa,31,0
75778,usa,60.0,0
75779,usa,60.0,0
75784,usa,29,0
75785,usa,60.0,0
75786,usa,60.0,0
75788,usa,60.0,0
75790,usa,61,0
75792,usa,32,0
75794,usa,24,0
75800,usa,43,0
75801,usa,60.0,0
75804,usa,60.0,0
75805,usa,22,0
75808,usa,57,0
75809,usa,27,0
75815,usa,60.0,0
75816,usa,60.0,0
75820,usa,14,0
75826,usa,32,0
75827,usa,16,0
75829,usa,22,0
75830,usa,33,0
75832,usa,60.0,0
75835,usa,33,0
75839,usa,60.0,0
75847,usa,57,0
75851,usa,16,0
75853,usa,60.0,0
75856,usa,33,0
75858,usa,27,0
75861,usa,48,0
75868,usa,60.0,0
75869,usa,60.0,0
75870,usa,41,0
75871,usa,60.0,0
75872,usa,60.0,0
75877,usa,42,0
75878,usa,22,0
75879,usa,60.0,0
75883,usa,25,0
75885,usa,28,0
75887,usa,27,0
75888,usa,60.0,0
75892,usa,60.0,0
75893,usa,60.0,0
75894,usa,30,0
75896,usa,34,0
75897,usa,23,0
75898,usa,38,0
75899,usa,60.0,0
75901,usa,38,0
75904,usa,22,0
75907,usa,24,0
75910,usa,60.0,0
75911,usa,60.0,0
75913,usa,60.0,0
75915,usa,33,0
75916,usa,30,0
75918,usa,30,0
75919,usa,60.0,0
75920,usa,19,0
75921,usa,60.0,0
75926,usa,60.0,0
75929,usa,60.0,0
75938,usa,26,0
75940,usa,38,0
75941,usa,31,0
75943,usa,20,0
75944,usa,33,0
75945,usa,29,0
75946,usa,43,0
75948,usa,25,0
75949,usa,23,0
75953,usa,60.0,0
75956,usa,60.0,0
75961,usa,46,0
75962,usa,60.0,0
75964,usa,49,0
75965,usa,18,0
75967,usa,27,0
75970,usa,26,0
75971,usa,60.0,0
75975,usa,56,0
75976,usa,60.0,0
75979,usa,60.0,0
75981,usa,26,0
75985,usa,48,0
75988,usa,60.0,0
75993,usa,54,0
75995,usa,28,0
75997,usa,18,0
75998,usa,60.0,0
75999,usa,60.0,0
76000,usa,60.0,0
76008,usa,60.0,0
76016,usa,67,0
76025,usa,17,0
76029,usa,60.0,0
76030,usa,18,0
76035,usa,26,0
76036,usa,32,0
76038,usa,60.0,0
76039,usa,39,0
76044,usa,60.0,0
76049,usa,47,0
76051,usa,60.0,0
76055,usa,60.0,0
76059,usa,61,0
76060,usa,60.0,0
76061,usa,60.0,0
76065,usa,43,0
76066,usa,60.0,0
76067,usa,60.0,0
76068,usa,60.0,0
76078,usa,43,0
76080,usa,44,0
76081,usa,60.0,0
76084,usa,30,0
76085,usa,60.0,0
76087,usa,21,0
76088,usa,26,0
76090,usa,60.0,0
76094,usa,60.0,0
76096,usa,35,0
76100,usa,60.0,0
76108,usa,60.0,0
76126,usa,30,0
76129,usa,60.0,0
76136,usa,60.0,0
76137,usa,38,0
76138,usa,56,0
76139,usa,63,0
76140,usa,60.0,0
76143,usa,61,0
76153,usa,42,0
76160,usa,60.0,0
76161,usa,60.0,0
76162,usa,44,0
76163,usa,20,0
76165,usa,19,0
76167,usa,0,0
76188,usa,31,0
76189,usa,26,0
76197,usa,60.0,0
76198,usa,60.0,0
76203,usa,60,0
76207,usa,26,0
76208,usa,60.0,0
76210,usa,60.0,0
76212,usa,59,0
76214,usa,60.0,0
76215,usa,23,0
76216,usa,60.0,0
76230,usa,32,0
76231,usa,60.0,0
76233,usa,34,0
76235,usa,60.0,0
76237,usa,45,0
76238,usa,48,0
76244,usa,29,0
76251,usa,60.0,0
76260,usa,38,0
76272,usa,30,0
76288,usa,60.0,0
76290,usa,60.0,0
76291,usa,60.0,0
76299,usa,39,0
76302,usa,21,0
76304,usa,60.0,0
76306,usa,28,0
76308,usa,38,0
76310,usa,60.0,0
76311,usa,80,0
76314,usa,53,0
76315,usa,34,0
76317,usa,60.0,0
76322,usa,60.0,0
76323,usa,60.0,0
76326,usa,38,0
76332,usa,60.0,0
76336,usa,59,0
76338,usa,28,0
76353,usa,41,0
76354,usa,27,0
76358,usa,60.0,0
76359,usa,60.0,0
76361,usa,60.0,0
76362,usa,24,0
76363,usa,30,0
76365,usa,60.0,0
76367,usa,38,0
76370,usa,60.0,0
76372,usa,60.0,0
76373,usa,60.0,0
76374,usa,39,0
76376,usa,60.0,0
76379,usa,62,0
76381,usa,42,0
76384,usa,60.0,0
76387,usa,60.0,0
76389,usa,60.0,0
76398,usa,60.0,0
76399,usa,60.0,0
76400,usa,72,0
76401,usa,60.0,0
76405,usa,32,0
76406,usa,60.0,0
76413,usa,29,0
76418,usa,26,0
76419,usa,57,0
76421,usa,17,0
76423,usa,60.0,0
76425,usa,16,0
76427,usa,29,0
76428,usa,55,0
76451,usa,60.0,0
76452,usa,14,0
76455,usa,60.0,0
76457,usa,26,0
76459,usa,60.0,0
76467,usa,60.0,0
76477,usa,40,0
76479,usa,31,0
76485,usa,44,0
76487,usa,53,0
76492,usa,60.0,0
76493,usa,46,0
76510,usa,20,0
76518,usa,60.0,0
76520,usa,19,0
76526,usa,60.0,0
76535,usa,60.0,0
76536,usa,37,0
76538,usa,60.0,0
76541,usa,60.0,0
76543,usa,60.0,0
76547,usa,60.0,0
76548,usa,17,0
76559,usa,52,0
76569,usa,25,0
76570,usa,16,0
76581,usa,13,0
76582,usa,60.0,0
76585,usa,60.0,0
76590,usa,29,0
76598,usa,60.0,0
76607,usa,60.0,0
76612,usa,40,0
76614,usa,43,0
76617,usa,60.0,0
76619,usa,20,0
76622,usa,60,0
76627,usa,25,0
76629,usa,60.0,0
76634,usa,52,0
76639,usa,50,0
76645,usa,32,0
76647,usa,19,0
76654,usa,25,0
76655,usa,32,0
76658,usa,13,0
76660,usa,20,0
76661,usa,60.0,0
76663,usa,30,0
76664,usa,18,0
76665,usa,38,0
76667,usa,28,0
76680,usa,60.0,0
76690,usa,60.0,0
76692,usa,60.0,0
76694,usa,60.0,0
76695,usa,22,0
76706,usa,23,0
76707,usa,30,0
76708,usa,60.0,0
76714,usa,29,0
76720,usa,35,0
76729,usa,30,0
76730,usa,29,0
76734,usa,42,0
76736,usa,60.0,0
76737,usa,29,0
76738,usa,33,0
76739,usa,60.0,0
76742,usa,60.0,0
76743,usa,60.0,0
76744,usa,52,0
76745,usa,60.0,0
76754,usa,18,0
76757,usa,60.0,0
76759,usa,23,0
76761,usa,60.0,0
76762,usa,40,0
76764,usa,24,0
76768,usa,39,0
76769,usa,60.0,0
76772,usa,60.0,0
76773,usa,60.0,0
76775,usa,60.0,0
76778,usa,60.0,0
76779,usa,60.0,0
76780,usa,60.0,0
76782,usa,34,0
76784,usa,60.0,0
76785,usa,42,0
76786,usa,12,0
76788,usa,60.0,0
76792,usa,39,0
76795,usa,60.0,0
76796,usa,60.0,0
76800,usa,50,0
76807,usa,60.0,0
76809,usa,60.0,0
76817,usa,29,0
76819,usa,60.0,0
76820,usa,14,0
76821,usa,23,0
76822,usa,40,0
76828,usa,22,0
76829,usa,60.0,0
76831,usa,60.0,0
76835,usa,60.0,0
76836,usa,41,0
76837,usa,43,0
76840,usa,28,0
76841,usa,27,0
76854,usa,55,0
76857,usa,60.0,0
76858,usa,34,0
76861,usa,35,0
76862,usa,60.0,0
76870,usa,60.0,0
76871,usa,35,0
76874,usa,21,0
76875,usa,13,0
76876,usa,23,0
76880,usa,60.0,0
76881,usa,60.0,0
76883,usa,60.0,0
76889,usa,60.0,0
76891,usa,60.0,0
76894,usa,60.0,0
76895,usa,61,0
76898,usa,60.0,0
76902,usa,22,0
76904,usa,47,0
76907,usa,59,0
76908,usa,47,0
76909,usa,60.0,0
76911,usa,61,0
76912,usa,40,0
76925,usa,60.0,0
76928,usa,18,0
76930,usa,18,0
76931,usa,23,0
76935,usa,60.0,0
76939,usa,49,0
76950,usa,63,0
76951,usa,60.0,0
76955,usa,43,0
76956,usa,60.0,0
76958,usa,60.0,0
76970,usa,60.0,0
76972,usa,60.0,0
76973,usa,54,0
76978,usa,60.0,0
76979,usa,17,0
76984,usa,15,0
76988,usa,60.0,0
76992,usa,60.0,0
76994,usa,60.0,0
76995,usa,36,0
76996,usa,60.0,0
76999,usa,60.0,0
77004,usa,23,0
77023,usa,60.0,0
77024,usa,46,0
77026,usa,60.0,0
77027,usa,73,0
77028,usa,52,0
77030,usa,60.0,0
77034,usa,60.0,0
77037,usa,60.0,0
77054,usa,60.0,0
77055,usa,60.0,0
77063,usa,43,0
77073,usa,34,0
77074,usa,32,0
77079,usa,60.0,0
77080,usa,31,0
77083,usa,60.0,0
77088,usa,36,0
77089,usa,60.0,0
77094,usa,27,0
77096,usa,44,0
77101,usa,35,0
77103,usa,60.0,0
77104,usa,51,0
77105,usa,60.0,0
77107,usa,60.0,0
77109,usa,28,0
77115,usa,19,0
77116,usa,44,0
77124,usa,60.0,0
77135,usa,76,0
77154,usa,27,0
77167,usa,56,0
77173,usa,35,0
77180,usa,45,0
77194,usa,63,0
77195,usa,66,0
77201,usa,27,0
77204,usa,44,0
77206,usa,61,0
77215,usa,60,0
77216,usa,17,0
77220,usa,36,0
77221,usa,39,0
77222,usa,36,0
77225,usa,47,0
77227,usa,15,0
77230,usa,60.0,0
77231,usa,60.0,0
77233,usa,36,0
77234,usa,31,0
77235,usa,60.0,0
77236,usa,60.0,0
77239,usa,60.0,0
77243,usa,71,0
77245,usa,41,0
77247,usa,60.0,0
77253,usa,47,0
77257,usa,60.0,0
77258,usa,26,0
77260,usa,24,0
77262,usa,18,0
77268,usa,60.0,0
77269,usa,49,0
77271,usa,60.0,0
77274,usa,60.0,0
77276,usa,60.0,0
77277,usa,60.0,0
77278,usa,60.0,0
77279,usa,60.0,0
77281,usa,57,0
77282,usa,37,0
77284,usa,19,0
77287,usa,60.0,0
77295,usa,60.0,0
77297,usa,49,0
77301,usa,54,0
77310,usa,60.0,0
77311,usa,52,0
77312,usa,60.0,0
77313,usa,45,0
77322,usa,60.0,0
77328,usa,35,0
77329,usa,60.0,0
77330,usa,13,0
77331,usa,47,0
77333,usa,46,0
77336,usa,46,0
77340,usa,23,0
77341,usa,60.0,0
77343,usa,60.0,0
77345,usa,60.0,0
77352,usa,60.0,0
77353,usa,33,0
77354,usa,19,0
77363,usa,60.0,0
77364,usa,60.0,0
77368,usa,43,0
77369,usa,47,0
77371,usa,52,0
77374,usa,60.0,0
77376,usa,18,0
77378,usa,19,0
77381,usa,60.0,0
77385,usa,32,0
77388,usa,60.0,0
77395,usa,14,0
77396,usa,60.0,0
77397,usa,66,0
77399,usa,60.0,0
77401,usa,20,0
77404,usa,24,0
77405,usa,40,0
77406,usa,18,0
77413,usa,60.0,0
77415,usa,52,0
77417,usa,67,0
77418,usa,31,0
77423,usa,60.0,0
77425,usa,60.0,0
77429,usa,60.0,0
77431,usa,75,0
77432,usa,34,0
77433,usa,60.0,0
77435,usa,60.0,0
77437,usa,56,0
77438,usa,60.0,0
77439,usa,22,0
77440,usa,19,0
77441,usa,69,0
77445,usa,39,0
77450,usa,21,0
77453,usa,60.0,0
77454,usa,35,0
77457,usa,60.0,0
77458,usa,60.0,0
77459,usa,60.0,0
77460,usa,25,0
77464,usa,22,0
77465,usa,24,0
77472,usa,33,0
77474,usa,42,0
77481,usa,60.0,0
77483,usa,60.0,0
77489,usa,19,0
77490,usa,19,0
77493,usa,21,0
77496,usa,29,0
77497,usa,20,0
77500,usa,60.0,0
77508,usa,60.0,0
77511,usa,35,0
77514,usa,22,0
77515,usa,19,0
77518,usa,33,0
77521,usa,38,0
77527,usa,60.0,0
77529,usa,60.0,0
77533,usa,60.0,0
77534,usa,26,0
77535,usa,60.0,0
77536,usa,47,0
77537,usa,60.0,0
77540,usa,29,0
77546,usa,34,0
77548,usa,20,0
77549,usa,54,0
77550,usa,60.0,0
77551,usa,13,0
77553,usa,36,0
77557,usa,60.0,0
77559,usa,34,0
77560,usa,60.0,0
77561,usa,35,0
77566,usa,25,0
77568,usa,27,0
77569,usa,41,0
77570,usa,67,0
77571,usa,60.0,0
77577,usa,11,0
77580,usa,18,0
77583,usa,60.0,0
77586,usa,25,0
77593,usa,58,0
77596,usa,60.0,0
77597,usa,26,0
77600,usa,60.0,0
77603,usa,60.0,0
77604,usa,26,0
77611,usa,32,0
77614,usa,60.0,0
77616,usa,60.0,0
77619,usa,60.0,0
77620,usa,40,0
77622,usa,34,0
77623,usa,60.0,0
77624,usa,22,0
77626,usa,16,0
77627,usa,75,0
77628,usa,51,0
77634,usa,35,0
77635,usa,60.0,0
77636,usa,36,0
77638,usa,60.0,0
77639,usa,60.0,0
77642,usa,60.0,0
77643,usa,62,0
77645,usa,60.0,0
77647,usa,35,0
77654,usa,29,0
77657,usa,60.0,0
77659,usa,60.0,0
77660,usa,60.0,0
77666,usa,61,0
77669,usa,60.0,0
77672,usa,60.0,0
77677,usa,30,0
77681,usa,60.0,0
77683,usa,60.0,0
77688,usa,36,0
77692,usa,28,0
77693,usa,60.0,0
77695,usa,54,0
77703,usa,60.0,0
77704,usa,37,0
77705,usa,20,0
77709,usa,60.0,0
77711,usa,60.0,0
77712,usa,32,0
77714,usa,52,0
77717,usa,60.0,0
77721,usa,41,0
77722,usa,34,0
77725,usa,40,0
77726,usa,33,0
77728,usa,17,0
77729,usa,60.0,0
77730,usa,34,0
77731,usa,39,0
77732,usa,60.0,0
77733,usa,17,0
77734,usa,60.0,0
77735,usa,60.0,0
77738,usa,60.0,0
77739,usa,23,0
77740,usa,31,0
77741,usa,27,0
77745,usa,34,0
77749,usa,60.0,0
77750,usa,60.0,0
77754,usa,60.0,0
77755,usa,60.0,0
77760,usa,42,0
77761,usa,52,0
77763,usa,60.0,0
77766,usa,60.0,0
77775,usa,60.0,0
77785,usa,48,0
77791,usa,37,0
77792,usa,60.0,0
77796,usa,63,0
77798,usa,60.0,0
77800,usa,60.0,0
77803,usa,15,0
77805,usa,60.0,0
77813,usa,60.0,0
77815,usa,18,0
77819,usa,59,0
77824,usa,60.0,0
77826,usa,60.0,0
77827,usa,18,0
77831,usa,33,0
77833,usa,60.0,0
77834,usa,60.0,0
77835,usa,54,0
77837,usa,60.0,0
77846,usa,60.0,0
77850,usa,60.0,0
77863,usa,60.0,0
77866,usa,47,0
77869,usa,21,0
77872,usa,60.0,0
77873,usa,38,0
77877,usa,52,0
77878,usa,60.0,0
77879,usa,11,0
77880,usa,60.0,0
77881,usa,60.0,0
77888,usa,60.0,0
77890,usa,53,0
77895,usa,51,0
77896,usa,25,0
77897,usa,49,0
77898,usa,60.0,0
77900,usa,13,0
77901,usa,51,0
77903,usa,60.0,0
77905,usa,60.0,0
77906,usa,60.0,0
77908,usa,56,0
77912,usa,60.0,0
77913,usa,28,0
77917,usa,50,0
77921,usa,45,0
77923,usa,23,0
77927,usa,25,0
77928,usa,60.0,0
77930,usa,60.0,0
77931,usa,58,0
77932,usa,54,0
77933,usa,17,0
77934,usa,59,0
77939,usa,30,0
77942,usa,21,0
77946,usa,60.0,0
77949,usa,27,0
77950,usa,60.0,0
77951,usa,60.0,0
77952,usa,60.0,0
77958,usa,45,0
77961,usa,16,0
77962,usa,60.0,0
77965,usa,60.0,0
77967,usa,60.0,0
77968,usa,60.0,0
77970,usa,60.0,0
77972,usa,56,0
77973,usa,35,0
77975,usa,60.0,0
77976,usa,23,0
77978,usa,60.0,0
77981,usa,46,0
77982,usa,60.0,0
77990,usa,60.0,0
77991,usa,60.0,0
77992,usa,23,0
77994,usa,45,0
77996,usa,40,0
77998,usa,60.0,0
77999,usa,23,0
78002,usa,60.0,0
78003,usa,16,0
78005,usa,34,0
78008,usa,37,0
78009,usa,44,0
78011,usa,60.0,0
78017,usa,27,0
78020,usa,15,0
78023,usa,60.0,0
78026,usa,31,0
78027,usa,60.0,0
78031,usa,60.0,0
78033,usa,18,0
78043,usa,60.0,0
78047,usa,60.0,0
78048,usa,60.0,0
78049,usa,60.0,0
78050,usa,58,0
78052,usa,60.0,0
78065,usa,60.0,0
78066,usa,36,0
78074,usa,60.0,0
78075,usa,35,0
78077,usa,57,0
78080,usa,38,0
78083,usa,42,0
78086,usa,60.0,0
78102,usa,60.0,0
78104,usa,56,0
78106,usa,35,0
78115,usa,30,0
78129,usa,60.0,0
78130,usa,60.0,0
78133,usa,32,0
78152,usa,60.0,0
78153,usa,62,0
78157,usa,27,0
78159,usa,60.0,0
78160,usa,34,0
78161,usa,66,0
78162,usa,60.0,0
78164,usa,20,0
78170,usa,60.0,0
78171,usa,60.0,0
78172,usa,37,0
78173,usa,60.0,0
78174,usa,46,0
78175,usa,51,0
78178,usa,43,0
78186,usa,26,0
78189,usa,24,0
78195,usa,40,0
78197,usa,19,0
78198,usa,31,0
78200,usa,60.0,0
78201,usa,37,0
78202,usa,25,0
78208,usa,17,0
78209,usa,29,0
78214,usa,60.0,0
78217,usa,15,0
78220,usa,60.0,0
78223,usa,60.0,0
78224,usa,60.0,0
78226,usa,65,0
78230,usa,60.0,0
78232,usa,28,0
78244,usa,60.0,0
78245,usa,60.0,0
78246,usa,21,0
78247,usa,39,0
78250,usa,60.0,0
78253,usa,60.0,0
78254,usa,54,0
78258,usa,31,0
78259,usa,60.0,0
78263,usa,34,0
78266,usa,19,0
78267,usa,22,0
78268,usa,17,0
78269,usa,46,0
78271,usa,60.0,0
78274,usa,60.0,0
78276,usa,31,0
78283,usa,17,0
78285,usa,60.0,0
78288,usa,60.0,0
78289,usa,60.0,0
78291,usa,60.0,0
78293,usa,26,0
78297,usa,60.0,0
78299,usa,60.0,0
78300,usa,33,0
78301,usa,60.0,0
78302,usa,18,0
78306,usa,60.0,0
78307,usa,22,0
78309,usa,24,0
78314,usa,60.0,0
78316,usa,21,0
78318,usa,33,0
78319,usa,25,0
78322,usa,60.0,0
78325,usa,21,0
78326,usa,45,0
78327,usa,60.0,0
78329,usa,60.0,0
78330,usa,60.0,0
78332,usa,52,0
78338,usa,60.0,0
78339,usa,45,0
78341,usa,27,0
78343,usa,60.0,0
78345,usa,33,0
78347,usa,18,0
78348,usa,60.0,0
78349,usa,27,0
78351,usa,19,0
78360,usa,47,0
78362,usa,60.0,0
78365,usa,53,0
78367,usa,60.0,0
78369,usa,60.0,0
78384,usa,60.0,0
78385,usa,30,0
78387,usa,60.0,0
78393,usa,60.0,0
78396,usa,34,0
78402,usa,60.0,0
78407,usa,60.0,0
78413,usa,60.0,0
78420,usa,42,0
78421,usa,60.0,0
78422,usa,46,0
78424,usa,19,0
78425,usa,39,0
78430,usa,59,0
78433,usa,67,0
78436,usa,60.0,0
78439,usa,60.0,0
78442,usa,60.0,0
78443,usa,60.0,0
78444,usa,60.0,0
78445,usa,17,0
78446,usa,60.0,0
78451,usa,60.0,0
78452,usa,60.0,0
78454,usa,16,0
78457,usa,26,0
78459,usa,72,0
78460,usa,75,0
78461,usa,60.0,0
78465,usa,62,0
78467,usa,21,0
78470,usa,25,0
78473,usa,60.0,0
78478,usa,71,0
78487,usa,60.0,0
78488,usa,21,0
78489,usa,47,0
78492,usa,43,0
78493,usa,45,0
78494,usa,60.0,0
78501,usa,60.0,0
78502,usa,16,0
78503,usa,56,0
78507,usa,20,0
78509,usa,39,0
78510,usa,30,0
78514,usa,60.0,0
78516,usa,60.0,0
78517,usa,30,0
78519,usa,60.0,0
78521,usa,19,0
78523,usa,24,0
78532,usa,39,0
78535,usa,60.0,0
78536,usa,14,0
78538,usa,41,0
78539,usa,30,0
78542,usa,51,0
78543,usa,13,0
78551,usa,31,0
78567,usa,50,0
78568,usa,31,0
78569,usa,48,0
78570,usa,24,0
78572,usa,41,0
78574,usa,60.0,0
78576,usa,36,0
78577,usa,60.0,0
78581,usa,60.0,0
78582,usa,20,0
78583,usa,19,0
78584,usa,32,0
78585,usa,49,0
78587,usa,14,0
78590,usa,60.0,0
78593,usa,60.0,0
78594,usa,0,0
78595,usa,60.0,0
78596,usa,60.0,0
78599,usa,60.0,0
78602,usa,27,0
78603,usa,48,0
78604,usa,60.0,0
78608,usa,35,0
78611,usa,56,0
78613,usa,60.0,0
78620,usa,60.0,0
78627,usa,60.0,0
78633,usa,60.0,0
78634,usa,60.0,0
78635,usa,60.0,0
78636,usa,60.0,0
78637,usa,16,0
78643,usa,103,0
78646,usa,60.0,0
78651,usa,44,0
78655,usa,13,0
78660,usa,17,0
78662,usa,60.0,0
78663,usa,44,0
78664,usa,60.0,0
78665,usa,60.0,0
78666,usa,71,0
78667,usa,19,0
78668,usa,49,0
78669,usa,60.0,0
78670,usa,60.0,0
78671,usa,20,0
78675,usa,60.0,0
78676,usa,60.0,0
78690,usa,60.0,0
78691,usa,50,0
78697,usa,60.0,0
78700,usa,15,0
78701,usa,19,0
78702,usa,41,0
78708,usa,18,0
78709,usa,24,0
78711,usa,60.0,0
78713,usa,60.0,0
78715,usa,60.0,0
78717,usa,48,0
78718,usa,18,0
78721,usa,18,0
78723,usa,60.0,0
78725,usa,60.0,0
78726,usa,60.0,0
78727,usa,23,0
78728,usa,18,0
78729,usa,49,0
78732,usa,22,0
78734,usa,60.0,0
78739,usa,60.0,0
78741,usa,27,0
78742,usa,16,0
78745,usa,34,0
78747,usa,61,0
78748,usa,47,0
78751,usa,60.0,0
78753,usa,60.0,0
78754,usa,60.0,0
78765,usa,38,0
78776,usa,58,0
78779,usa,23,0
78781,usa,60.0,0
78785,usa,60.0,0
78793,usa,41,0
78794,usa,60.0,0
78795,usa,52,0
78799,usa,47,0
78800,usa,52,0
78803,usa,44,0
78807,usa,60.0,0
78808,usa,57,0
78813,usa,26,0
78814,usa,60.0,0
78815,usa,64,0
78818,usa,73,0
78820,usa,60.0,0
78825,usa,60.0,0
78827,usa,27,0
78832,usa,32,0
78833,usa,61,0
78835,usa,60.0,0
78849,usa,60.0,0
78850,usa,62,0
78851,usa,60.0,0
78853,usa,55,0
78856,usa,60.0,0
78857,usa,60.0,0
78859,usa,60.0,0
78863,usa,60.0,0
78883,usa,60.0,0
78885,usa,24,0
78886,usa,60.0,0
78887,usa,70,0
78892,usa,60.0,0
78894,usa,60.0,0
78913,usa,57,0
78917,usa,60.0,0
78918,usa,60.0,0
78934,usa,60.0,0
78944,usa,60.0,0
78946,usa,36,0
78949,usa,15,0
78950,usa,60.0,0
78953,usa,60.0,0
78954,usa,47,0
78959,usa,25,0
78962,usa,22,0
78968,usa,22,0
78972,usa,60.0,0
78975,usa,60.0,0
78981,usa,60.0,0
78982,usa,37,0
78985,usa,60.0,0
78988,usa,21,0
78989,usa,33,0
78990,usa,27,0
78994,usa,24,0
78995,usa,60.0,0
78999,usa,33,0
79000,usa,31,0
79001,usa,60.0,0
79002,usa,60.0,0
79006,usa,14,0
79017,usa,60.0,0
79018,usa,16,0
79021,usa,60.0,0
79033,usa,57,0
79034,usa,60.0,0
79035,usa,61,0
79036,usa,31,0
79040,usa,35,0
79041,usa,60.0,0
79050,usa,60.0,0
79059,usa,60.0,0
79061,usa,60.0,0
79067,usa,60.0,0
79073,usa,18,0
79079,usa,59,0
79101,usa,33,0
79105,usa,60.0,0
79109,usa,60.0,0
79115,usa,44,0
79117,usa,60.0,0
79121,usa,60.0,0
79139,usa,60.0,0
79143,usa,39,0
79145,usa,57,0
79152,usa,53,0
79156,usa,55,0
79159,usa,27,0
79160,usa,55,0
79161,usa,79,0
79162,usa,51,0
79163,usa,20,0
79164,usa,15,0
79166,usa,60.0,0
79169,usa,60.0,0
79170,usa,60.0,0
79171,usa,60.0,0
79173,usa,60.0,0
79174,usa,60.0,0
79175,usa,60.0,0
79180,usa,46,0
79185,usa,60.0,0
79190,usa,60.0,0
79197,usa,60.0,0
79201,usa,25,0
79203,usa,60.0,0
79206,usa,63,0
79208,usa,39,0
79209,usa,60.0,0
79212,usa,60.0,0
79217,usa,60.0,0
79218,usa,43,0
79222,usa,60.0,0
79223,usa,18,0
79225,usa,28,0
79228,usa,60.0,0
79233,usa,28,0
79235,usa,34,0
79237,usa,18,0
79243,usa,60.0,0
79244,usa,22,0
79245,usa,60.0,0
79249,usa,60.0,0
79252,usa,60.0,0
79254,usa,22,0
79256,usa,60.0,0
79261,usa,60.0,0
79265,usa,60.0,0
79267,usa,53,0
79268,usa,60.0,0
79271,usa,41,0
79272,usa,54,0
79279,usa,24,0
79281,usa,37,0
79283,usa,62,0
79284,usa,0,0
79290,usa,31,0
79291,usa,54,0
79296,usa,60.0,0
79299,usa,46,0
79300,usa,60.0,0
79302,usa,60.0,0
79311,usa,60.0,0
79312,usa,53,0
79319,usa,60.0,0
79330,usa,60.0,0
79337,usa,60.0,0
79344,usa,60.0,0
79346,usa,16,0
79347,usa,14,0
79348,usa,60.0,0
79349,usa,60.0,0
79351,usa,19,0
79353,usa,16,0
79354,usa,48,0
79355,usa,28,0
79362,usa,60.0,0
79365,usa,60.0,0
79367,usa,25,0
79368,usa,60.0,0
79369,usa,52,0
79373,usa,60.0,0
79376,usa,21,0
79378,usa,60.0,0
79379,usa,60.0,0
79387,usa,44,0
79389,usa,10,0
79404,usa,31,0
79406,usa,60.0,0
79407,usa,60.0,0
79413,usa,60.0,0
79415,usa,60.0,0
79416,usa,60.0,0
79417,usa,60.0,0
79419,usa,60.0,0
79423,usa,34,0
79424,usa,36,0
79429,usa,57,0
79430,usa,49,0
79434,usa,60.0,0
79435,usa,64,0
79450,usa,24,0
79451,usa,28,0
79453,usa,60.0,0
79456,usa,60.0,0
79460,usa,37,0
79461,usa,60.0,0
79462,usa,40,0
79463,usa,60.0,0
79464,usa,29,0
79465,usa,60.0,0
79466,usa,60.0,0
79470,usa,41,0
79472,usa,36,0
79476,usa,42,0
79483,usa,27,0
79490,usa,60.0,0
79495,usa,60.0,0
79497,usa,60.0,0
79498,usa,38,0
79509,usa,28,0
79510,usa,33,0
79513,usa,50,0
79514,usa,60.0,0
79521,usa,43,0
79522,usa,29,0
79526,usa,43,0
79528,usa,20,0
79529,usa,36,0
79530,usa,22,0
79541,usa,26,0
79544,usa,60.0,0
79546,usa,60.0,0
79550,usa,54,0
79551,usa,60.0,0
79554,usa,60.0,0
79558,usa,44,0
79561,usa,56,0
79563,usa,60.0,0
79565,usa,14,0
79569,usa,59,0
79578,usa,62,0
79580,usa,60.0,0
79581,usa,60.0,0
79583,usa,31,0
79584,usa,60.0,0
79585,usa,29,0
79586,usa,60.0,0
79594,usa,54,0
79595,usa,60.0,0
79597,usa,58,0
79599,usa,60.0,0
79604,usa,60.0,0
79609,usa,75,0
79610,usa,30,0
79611,usa,60.0,0
79619,usa,49,0
79622,usa,30,0
79623,usa,32,0
79627,usa,60.0,0
79628,usa,60.0,0
79629,usa,60.0,0
79630,usa,60.0,0
79633,usa,57,0
79634,usa,60.0,0
79636,usa,33,0
79641,usa,37,0
79642,usa,60.0,0
79648,usa,54,0
79650,usa,60.0,0
79652,usa,60.0,0
79657,usa,36,0
79658,usa,30,0
79663,usa,61,0
79666,usa,60.0,0
79668,usa,39,0
79669,usa,60.0,0
79670,usa,60.0,0
79671,usa,60.0,0
79674,usa,43,0
79675,usa,60.0,0
79677,usa,60.0,0
79682,usa,14,0
79683,usa,60.0,0
79693,usa,24,0
79695,usa,60.0,0
79696,usa,60.0,0
79697,usa,60.0,0
79699,usa,60.0,0
79703,usa,15,0
79704,usa,15,0
79706,usa,60.0,0
79710,usa,60.0,0
