User_ID,Country,Age,Cluster
99431,usa,59,2
99432,usa,32,0
99433,usa,59,2
99435,usa,29,1
99437,usa,27,1
99438,usa,59,2
99439,usa,36,0
99445,usa,33,0
99447,usa,28,1
99449,usa,59,2
99450,usa,30,1
99452,usa,70,2
99456,usa,59,2
99460,usa,18,1
99462,usa,59,2
99466,usa,41,0
99467,usa,42,0
99468,usa,59,2
99470,usa,59,2
99472,usa,23,1
99478,usa,59,2
99480,usa,49,2
99484,usa,57,2
99488,usa,59,2
99490,usa,59,2
99505,usa,59,2
99510,usa,59,2
99522,usa,59,2
99525,usa,64,2
99526,usa,50,2
99530,usa,15,1
99531,usa,59,2
99532,usa,59,2
99543,usa,19,1
99546,usa,48,0
99549,usa,70,2
99558,usa,59,2
99566,usa,46,0
99570,usa,59,2
99576,usa,52,2
99577,usa,59,2
99580,usa,24,1
99589,usa,68,2
99593,usa,37,0
99594,usa,59,2
99596,usa,59,2
99611,usa,59,2
99612,usa,59,2
99613,usa,59,2
99615,usa,59,2
99617,usa,59,2
99618,usa,59,2
99620,usa,59,2
99621,usa,40,0
99622,usa,29,1
99628,usa,59,2
99629,usa,59,2
99631,usa,59,2
99632,usa,59,2
99638,usa,32,0
99639,usa,47,0
99640,usa,25,1
99645,usa,36,0
99647,usa,22,1
99654,usa,59,2
99658,usa,59,2
99659,usa,43,0
99662,usa,22,1
99666,usa,59,2
99684,usa,59,2
99692,usa,28,1
99694,usa,59,2
99717,usa,59,2
99726,usa,59,2
99727,usa,59,2
99728,usa,53,2
99732,usa,59,2
99740,usa,59,2
99741,usa,59,2
99742,usa,48,0
99747,usa,30,1
99759,usa,45,0
99760,usa,41,0
99764,usa,18,1
99767,usa,59,2
99788,usa,59,2
99789,usa,39,0
99793,usa,59,2
99799,usa,68,2
99806,usa,59,2
99809,usa,59,2
99814,usa,59,2
99817,usa,42,0
99826,usa,59,2
99834,usa,59,2
99835,usa,49,2
99836,usa,28,1
99837,usa,55,2
99839,usa,59,2
99843,usa,76,2
99849,usa,60,2
99851,usa,52,2
99853,usa,29,1
99854,usa,59,2
99862,usa,59,2
99864,usa,46,0
99865,usa,39,0
99867,usa,35,0
99871,usa,59,2
99872,usa,59,2
99874,usa,42,0
99876,usa,59,2
99880,usa,59,2
99889,usa,57,2
99890,usa,59,2
99891,usa,59,2
99892,usa,59,2
99894,usa,59,2
99897,usa,55,2
99898,usa,62,2
99899,usa,59,2
99901,usa,59,2
99909,usa,59,2
99910,usa,59,2
99913,usa,59,2
99924,usa,37,0
99930,usa,29,1
99956,usa,59,2
99964,usa,35,0
99969,usa,59,2
99973,usa,34,0
99976,usa,59,2
99983,usa,20,1
99984,usa,17,1
99991,usa,20,1
99995,usa,41,0
100002,usa,59,2
100005,usa,18,1
100006,usa,59,2
100007,usa,15,1
100011,usa,23,1
100013,usa,47,0
100014,usa,25,1
100015,usa,59,2
100016,usa,33,0
100018,usa,59,2
100019,usa,17,1
100021,usa,59,2
100023,usa,59,2
100024,usa,57,2
100025,usa,59,2
100031,usa,15,1
100033,usa,24,1
100041,usa,59,2
100042,usa,25,1
100044,usa,24,1
100045,usa,59,2
100049,usa,59,2
100055,usa,36,0
100056,usa,59,2
100057,usa,59,2
100061,usa,59,2
100062,usa,16,1
100064,usa,25,1
100067,usa,59,2
100073,usa,49,2
100074,usa,59,2
100076,usa,37,0
100082,usa,30,1
100100,usa,27,1
100111,usa,58,2
100116,usa,59,2
100122,usa,59,2
100127,usa,59,2
100128,usa,45,0
100129,usa,33,0
100132,usa,18,1
100134,usa,59,2
100138,usa,26,1
100148,usa,22,1
100159,usa,59,2
100167,usa,28,1
100168,usa,27,1
100170,usa,23,1
100173,usa,38,0
100177,usa,59,2
100178,usa,43,0
100179,usa,37,0
100196,usa,59,2
100201,usa,49,2
100204,usa,59,2
100205,usa,59,2
100207,usa,36,0
100228,usa,59,2
100231,usa,65,2
100247,usa,25,1
100249,usa,59,2
100250,usa,59,2
100271,usa,59,2
100272,usa,54,2
100275,usa,57,2
100283,usa,59,2
100284,usa,59,2
100285,usa,35,0
100299,usa,19,1
100305,usa,52,2
100312,usa,55,2
100314,usa,59,2
100315,usa,59,2
100322,usa,35,0
100333,usa,46,0
100334,usa,59,2
100335,usa,59,2
100338,usa,20,1
100341,usa,59,2
100346,usa,59,2
100353,usa,59,2
100356,usa,59,2
100357,usa,59,2
100358,usa,23,1
100359,usa,43,0
100360,usa,59,2
100362,usa,73,2
100366,usa,84,2
100368,usa,28,1
100374,usa,59,2
100376,usa,47,0
100377,usa,33,0
100379,usa,59,2
100380,usa,59,2
100388,usa,16,1
100395,usa,59,2
100398,usa,59,2
100408,usa,59,2
100409,usa,59,2
100412,usa,45,0
100413,usa,59,2
100414,usa,45,0
100415,usa,71,2
100421,usa,59,2
100422,usa,73,2
100423,usa,67,2
100424,usa,65,2
100426,usa,62,2
100429,usa,68,2
100430,usa,59,2
100437,usa,59,2
100439,usa,59,2
100441,usa,59,2
100444,usa,59,2
100445,usa,24,1
100450,usa,59,2
100453,usa,59,2
100455,usa,59,2
100457,usa,46,0
100464,usa,23,1
100467,usa,59,2
100469,usa,53,2
100472,usa,45,0
100473,usa,52,2
100475,usa,38,0
100478,usa,49,2
100480,usa,59,2
100483,usa,15,1
100486,usa,59,2
100490,usa,59,2
100491,usa,19,1
100492,usa,52,2
100500,usa,59,2
100504,usa,51,2
100510,usa,19,1
100511,usa,55,2
100513,usa,52,2
100514,usa,32,0
100521,usa,59,2
100526,usa,59,2
100532,usa,20,1
100539,usa,59,2
100548,usa,35,0
100549,usa,59,2
100550,usa,15,1
100552,usa,59,2
100556,usa,13,1
100557,usa,33,0
100559,usa,59,2
100560,usa,59,2
100563,usa,59,2
100564,usa,59,2
100566,usa,59,2
100567,usa,59,2
100570,usa,59,2
100575,usa,59,2
100582,usa,59,2
100583,usa,21,1
100585,usa,59,2
100587,usa,33,0
100589,usa,24,1
100591,usa,15,1
100592,usa,59,2
100593,usa,59,2
100595,usa,59,2
100600,usa,59,2
100601,usa,59,2
100602,usa,15,1
100611,usa,24,1
100613,usa,35,0
100619,usa,54,2
100623,usa,61,2
100638,usa,23,1
100639,usa,21,1
100640,usa,59,2
100641,usa,51,2
100645,usa,41,0
100647,usa,18,1
100650,usa,48,0
100652,usa,59,2
100653,usa,24,1
100654,usa,57,2
100656,usa,41,0
100657,usa,59,2
100661,usa,32,0
100662,usa,59,2
100663,usa,59,2
100665,usa,59,2
100666,usa,49,2
100674,usa,59,2
100675,usa,18,1
100695,usa,59,2
100696,usa,23,1
100709,usa,59,2
100711,usa,28,1
100715,usa,43,0
100718,usa,59,2
100719,usa,42,0
100721,usa,52,2
100722,usa,59,2
100723,usa,59,2
100726,usa,59,2
100727,usa,59,2
100728,usa,43,0
100729,usa,35,0
100732,usa,59,2
100737,usa,27,1
100742,usa,42,0
100749,usa,59,2
100754,usa,34,0
100774,usa,20,1
100775,usa,59,2
100777,usa,59,2
100780,usa,29,1
100784,usa,20,1
100785,usa,59,2
100798,usa,33,0
100814,usa,37,0
100819,usa,59,2
100826,usa,59,2
100830,usa,59,2
100831,usa,53,2
100837,usa,55,2
100839,usa,16,1
100840,usa,48,0
100844,usa,59,2
100847,usa,33,0
100849,usa,59,2
100850,usa,55,2
100853,usa,68,2
100855,usa,15,1
100859,usa,13,1
100860,usa,15,1
100862,usa,57,2
100863,usa,29,1
100864,usa,35,0
100867,usa,22,1
100868,usa,66,2
100869,usa,59,2
100870,usa,59,2
100871,usa,59,2
100872,usa,1,1
100873,usa,52,2
100875,usa,59,2
100876,usa,59,2
100877,usa,59,2
100878,usa,59,2
100879,usa,20,1
100882,usa,59,2
100884,usa,35,0
100889,usa,57,2
100891,usa,31,0
100892,usa,68,2
100894,usa,59,2
100898,usa,56,2
100901,usa,60,2
100902,usa,59,2
100907,usa,24,1
100911,usa,34,0
100916,usa,19,1
100917,usa,27,1
100918,usa,52,2
100921,usa,59,2
100923,usa,50,2
100926,usa,30,1
100927,usa,19,1
100932,usa,35,0
100934,usa,59,2
100935,usa,32,0
100937,usa,59,2
100938,usa,59,2
100940,usa,59,2
100941,usa,59,2
100947,usa,59,2
100948,usa,39,0
100950,usa,59,2
100952,usa,88,2
100954,usa,59,2
100955,usa,30,1
100956,usa,63,2
100963,usa,22,1
100966,usa,54,2
100967,usa,24,1
100968,usa,52,2
100969,usa,31,0
100973,usa,25,1
100975,usa,59,2
100977,usa,40,0
100980,usa,59,2
100981,usa,37,0
100982,usa,18,1
100983,usa,59,2
100985,usa,59,2
100986,usa,59,2
100987,usa,19,1
100988,usa,32,0
100989,usa,59,2
100994,usa,59,2
100997,usa,59,2
100998,usa,39,0
101001,usa,31,0
101002,usa,59,2
101003,usa,59,2
101004,usa,59,2
101006,usa,67,2
101007,usa,42,0
101011,usa,23,1
101016,usa,59,2
101018,usa,28,1
101019,usa,59,2
101021,usa,59,2
101022,usa,49,2
101025,usa,54,2
101026,usa,59,2
101028,usa,29,1
101032,usa,59,2
101034,usa,59,2
101039,usa,59,2
101042,usa,41,0
101045,usa,31,0
101046,usa,19,1
101050,usa,59,2
101052,usa,24,1
101055,usa,59,2
101061,usa,59,2
101065,usa,59,2
101067,usa,55,2
101071,usa,59,2
101075,usa,39,0
101083,usa,22,1
101084,usa,51,2
101085,usa,49,2
101087,usa,52,2
101088,usa,66,2
101089,usa,66,2
101092,usa,20,1
101094,usa,59,2
101095,usa,59,2
101097,usa,59,2
101100,usa,18,1
101104,usa,59,2
101105,usa,58,2
101109,usa,59,2
101111,usa,59,2
101112,usa,20,1
101113,usa,32,0
101114,usa,59,2
101120,usa,59,2
101125,usa,59,2
101134,usa,52,2
101136,usa,59,2
101139,usa,55,2
101142,usa,59,2
101143,usa,61,2
101145,usa,59,2
101148,usa,59,2
101152,usa,54,2
101153,usa,22,1
101155,usa,52,2
101157,usa,34,0
101162,usa,59,2
101163,usa,22,1
101164,usa,59,2
101165,usa,59,2
101166,usa,18,1
101167,usa,37,0
101176,usa,59,2
101178,usa,59,2
101180,usa,55,2
101181,usa,59,2
101185,usa,36,0
101187,usa,59,2
101188,usa,59,2
101190,usa,25,1
101193,usa,18,1
101199,usa,59,2
101200,usa,32,0
101201,usa,23,1
101203,usa,59,2
101204,usa,59,2
101205,usa,36,0
101213,usa,59,2
101215,usa,59,2
101217,usa,63,2
101221,usa,59,2
101225,usa,42,0
101227,usa,47,0
101229,usa,59,2
101231,usa,57,2
101232,usa,59,2
101236,usa,59,2
101238,usa,59,2
101241,usa,40,0
101247,usa,59,2
101252,usa,59,2
101256,usa,36,0
101265,usa,59,2
101271,usa,13,1
101273,usa,26,1
101274,usa,59,2
101277,usa,32,0
101278,usa,19,1
101280,usa,59,2
101282,usa,35,0
101284,usa,59,2
101285,usa,43,0
101287,usa,59,2
101289,usa,51,2
101290,usa,31,0
101291,usa,59,2
101292,usa,62,2
101293,usa,59,2
101295,usa,49,2
101296,usa,59,2
101297,usa,51,2
101298,usa,59,2
101300,usa,59,2
101301,usa,59,2
101302,usa,45,0
101303,usa,59,2
101306,usa,58,2
101308,usa,43,0
101311,usa,19,1
101315,usa,33,0
101317,usa,59,2
101318,usa,59,2
101320,usa,24,1
101321,usa,59,2
101322,usa,59,2
101323,usa,59,2
101325,usa,1,1
101329,usa,59,2
101330,usa,52,2
101333,usa,59,2
101338,usa,59,2
101341,usa,59,2
101342,usa,15,1
101349,usa,59,2
101350,usa,59,2
101355,usa,18,1
101356,usa,30,1
101359,usa,59,2
101360,usa,57,2
101362,usa,35,0
101364,usa,52,2
101366,usa,59,2
101367,usa,26,1
101370,usa,55,2
101375,usa,57,2
101377,usa,28,1
101378,usa,59,2
101383,usa,59,2
101385,usa,61,2
101386,usa,59,2
101388,usa,59,2
101389,usa,31,0
101390,usa,39,0
101391,usa,59,2
101393,usa,51,2
101394,usa,59,2
101395,usa,45,0
101396,usa,42,0
101397,usa,44,0
101398,usa,59,2
101408,usa,59,2
101411,usa,40,0
101414,usa,41,0
101416,usa,73,2
101421,usa,59,2
101425,usa,59,2
101427,usa,25,1
101433,usa,59,2
101435,usa,59,2
101446,usa,29,1
101455,usa,54,2
101464,usa,26,1
101465,usa,59,2
101468,usa,33,0
101469,usa,24,1
101470,usa,46,0
101476,usa,59,2
101477,usa,59,2
101478,usa,60,2
101481,usa,59,2
101482,usa,13,1
101483,usa,25,1
101485,usa,59,2
101486,usa,45,0
101489,usa,59,2
101491,usa,67,2
101492,usa,59,2
101493,usa,59,2
101494,usa,37,0
101495,usa,59,2
101496,usa,27,1
101499,usa,59,2
101503,usa,59,2
101504,usa,63,2
101506,usa,59,2
101507,usa,59,2
101509,usa,31,0
101513,usa,39,0
101514,usa,34,0
101519,usa,44,0
101520,usa,47,0
101522,usa,59,2
101528,usa,57,2
101532,usa,49,2
101533,usa,26,1
101534,usa,59,2
101535,usa,59,2
101539,usa,59,2
101545,usa,59,2
101547,usa,37,0
101549,usa,59,2
101557,usa,59,2
101563,usa,24,1
101565,usa,41,0
101567,usa,59,2
101568,usa,59,2
101569,usa,59,2
101570,usa,59,2
101572,usa,59,2
101573,usa,53,2
101574,usa,52,2
101577,usa,23,1
101578,usa,55,2
101579,usa,59,2
101580,usa,40,0
101582,usa,59,2
101583,usa,59,2
101585,usa,59,2
101590,usa,24,1
101592,usa,41,0
101594,usa,46,0
101597,usa,22,1
101598,usa,36,0
101600,usa,35,0
101601,usa,31,0
101607,usa,59,2
101609,usa,59,2
101610,usa,59,2
101615,usa,18,1
101618,usa,39,0
101625,usa,32,0
101634,usa,34,0
101636,usa,15,1
101637,usa,59,2
101639,usa,62,2
101640,usa,59,2
101642,usa,43,0
101646,usa,33,0
101664,usa,59,2
101671,usa,43,0
101672,usa,59,2
101673,usa,59,2
101683,usa,59,2
101684,usa,59,2
101685,usa,59,2
101688,usa,34,0
101689,usa,59,2
101690,usa,59,2
101691,usa,59,2
101692,usa,59,2
101694,usa,14,1
101695,usa,59,2
101697,usa,59,2
101698,usa,23,1
101701,usa,59,2
101702,usa,59,2
101707,usa,54,2
101712,usa,67,2
101713,usa,34,0
101719,usa,59,2
101725,usa,59,2
101726,usa,59,2
101729,usa,37,0
101730,usa,59,2
101733,usa,59,2
101735,usa,34,0
101736,usa,59,2
101738,usa,30,1
101740,usa,25,1
101744,usa,59,2
101746,usa,37,0
101747,usa,30,1
101748,usa,54,2
101749,usa,59,2
101751,usa,28,1
101752,usa,39,0
101755,usa,59,2
101760,usa,49,2
101764,usa,34,0
101766,usa,59,2
101770,usa,59,2
101773,usa,59,2
101780,usa,59,2
101783,usa,59,2
101784,usa,59,2
101787,usa,59,2
101789,usa,59,2
101797,usa,59,2
101804,usa,59,2
101805,usa,26,1
101807,usa,53,2
101811,usa,59,2
101812,usa,49,2
101817,usa,59,2
101818,usa,21,1
101820,usa,28,1
101821,usa,15,1
101822,usa,48,0
101825,usa,60,2
101828,usa,58,2
101831,usa,59,2
101832,usa,59,2
101843,usa,59,2
101844,usa,35,0
101847,usa,24,1
101848,usa,31,0
101850,usa,35,0
101853,usa,59,2
101854,usa,59,2
101855,usa,66,2
101857,usa,59,2
101860,usa,59,2
101861,usa,61,2
101862,usa,18,1
101863,usa,18,1
101865,usa,36,0
101867,usa,57,2
101871,usa,31,0
101872,usa,59,2
101873,usa,59,2
101878,usa,52,2
101879,usa,32,0
101880,usa,35,0
101881,usa,35,0
101884,usa,59,2
101886,usa,29,1
101889,usa,28,1
101891,usa,29,1
101893,usa,65,2
101896,usa,59,2
101904,usa,59,2
101918,usa,59,2
101919,usa,42,0
101926,usa,34,0
101928,usa,37,0
101929,usa,59,2
101931,usa,28,1
101933,usa,59,2
101934,usa,59,2
101937,usa,28,1
101938,usa,24,1
101939,usa,75,2
101940,usa,54,2
101944,usa,31,0
101947,usa,59,2
101948,usa,59,2
101949,usa,59,2
101953,usa,36,0
101955,usa,59,2
101956,usa,35,0
101958,usa,59,2
101959,usa,59,2
101964,usa,28,1
101965,usa,59,2
101968,usa,44,0
101969,usa,59,2
101972,usa,16,1
101974,usa,18,1
101975,usa,59,2
101976,usa,27,1
101977,usa,39,0
101979,usa,43,0
101980,usa,47,0
101981,usa,23,1
101982,usa,59,2
101984,usa,59,2
101985,usa,59,2
101987,usa,16,1
101991,usa,81,2
101994,usa,16,1
101995,usa,14,1
102006,usa,59,2
102009,usa,59,2
102015,usa,59,2
102018,usa,59,2
102020,usa,24,1
102021,usa,59,2
102023,usa,25,1
102028,usa,30,1
102035,usa,56,2
102044,usa,59,2
102047,usa,25,1
102048,usa,50,2
102049,usa,40,0
102050,usa,59,2
102051,usa,59,2
102055,usa,17,1
102056,usa,59,2
102060,usa,59,2
102062,usa,31,0
102063,usa,62,2
102064,usa,31,0
102066,usa,59,2
102068,usa,59,2
102069,usa,34,0
102075,usa,22,1
102077,usa,59,2
102079,usa,51,2
102080,usa,59,2
102082,usa,59,2
102083,usa,59,2
102084,usa,59,2
102086,usa,35,0
102088,usa,33,0
102089,usa,44,0
102091,usa,59,2
102094,usa,59,2
102096,usa,36,0
102097,usa,29,1
102103,usa,49,2
102104,usa,24,1
102105,usa,59,2
102106,usa,59,2
102108,usa,23,1
102112,usa,59,2
102114,usa,27,1
102116,usa,59,2
102119,usa,12,1
102121,usa,12,1
102123,usa,48,0
102126,usa,59,2
102127,usa,59,2
102132,usa,59,2
102134,usa,59,2
102135,usa,26,1
102140,usa,59,2
102141,usa,36,0
102144,usa,59,2
102145,usa,59,2
102149,usa,51,2
102150,usa,18,1
102152,usa,47,0
102156,usa,59,2
102157,usa,38,0
102173,usa,59,2
102176,usa,37,0
102177,usa,59,2
102183,usa,58,2
102184,usa,59,2
102187,usa,23,1
102191,usa,59,2
102194,usa,43,0
102195,usa,59,2
102201,usa,59,2
102203,usa,59,2
102210,usa,59,2
102211,usa,71,2
102217,usa,17,1
102219,usa,23,1
102223,usa,42,0
102224,usa,59,2
102226,usa,59,2
102230,usa,59,2
102231,usa,59,2
102233,usa,59,2
102234,usa,28,1
102235,usa,56,2
102236,usa,25,1
102237,usa,59,2
102241,usa,43,0
102245,usa,19,1
102252,usa,61,2
102259,usa,59,2
102264,usa,19,1
102270,usa,20,1
102272,usa,36,0
102273,usa,59,2
102274,usa,27,1
102277,usa,43,0
102281,usa,16,1
102309,usa,59,2
102311,usa,59,2
102313,usa,16,1
102314,usa,59,2
102316,usa,59,2
102318,usa,59,2
102320,usa,59,2
102326,usa,27,1
102327,usa,59,2
102331,usa,26,1
102332,usa,21,1
102334,usa,59,2
102336,usa,54,2
102339,usa,55,2
102340,usa,59,2
102342,usa,57,2
102343,usa,59,2
102346,usa,59,2
102348,usa,59,2
102350,usa,58,2
102355,usa,73,2
102356,usa,34,0
102357,usa,59,2
102360,usa,30,1
102362,usa,59,2
102364,usa,43,0
102366,usa,50,2
102368,usa,59,2
102369,usa,62,2
102370,usa,37,0
102373,usa,27,1
102374,usa,59,2
102376,usa,24,1
102377,usa,59,2
102379,usa,15,1
102381,usa,31,0
102382,usa,50,2
102384,usa,36,0
102386,usa,12,1
102387,usa,54,2
102388,usa,59,2
102391,usa,59,2
102392,usa,59,2
102393,usa,29,1
102402,usa,40,0
102406,usa,59,2
102407,usa,59,2
102408,usa,59,2
102409,usa,59,2
102410,usa,59,2
102412,usa,59,2
102417,usa,59,2
102424,usa,59,2
102425,usa,59,2
102428,usa,59,2
102431,usa,24,1
102433,usa,47,0
102434,usa,54,2
102435,usa,27,1
102436,usa,49,2
102438,usa,54,2
102439,usa,54,2
102440,usa,18,1
102441,usa,47,0
102442,usa,24,1
102447,usa,59,2
102448,usa,22,1
102450,usa,42,0
102452,usa,18,1
102455,usa,59,2
102456,usa,59,2
102458,usa,59,2
102462,usa,30,1
102463,usa,55,2
102466,usa,43,0
102467,usa,36,0
102468,usa,32,0
102469,usa,59,2
102473,usa,59,2
102477,usa,45,0
102478,usa,59,2
102482,usa,59,2
102484,usa,34,0
102485,usa,59,2
102488,usa,46,0
102491,usa,59,2
102493,usa,59,2
102495,usa,20,1
102498,usa,59,2
102502,usa,57,2
102504,usa,37,0
102508,usa,19,1
102514,usa,59,2
102519,usa,59,2
102522,usa,32,0
102523,usa,55,2
102524,usa,59,2
102526,usa,59,2
102530,usa,59,2
102535,usa,29,1
102544,usa,40,0
102546,usa,48,0
102550,usa,59,2
102551,usa,52,2
102553,usa,29,1
102556,usa,1,1
102557,usa,35,0
102559,usa,59,2
102563,usa,54,2
102565,usa,59,2
102567,usa,52,2
102572,usa,49,2
102573,usa,40,0
102574,usa,48,0
102576,usa,59,2
102577,usa,49,2
102578,usa,59,2
102579,usa,37,0
102580,usa,59,2
102582,usa,31,0
102584,usa,59,2
102586,usa,30,1
102588,usa,59,2
102594,usa,59,2
102595,usa,59,2
102598,usa,59,2
102600,usa,59,2
102601,usa,57,2
102603,usa,3,1
102605,usa,59,2
102616,usa,59,2
102617,usa,43,0
102618,usa,59,2
102619,usa,46,0
102622,usa,59,2
102624,usa,41,0
102625,usa,52,2
102628,usa,59,2
102629,usa,34,0
102631,usa,47,0
102632,usa,59,2
102633,usa,59,2
102634,usa,70,2
102636,usa,17,1
102638,usa,59,2
102639,usa,22,1
102640,usa,59,2
102641,usa,47,0
102649,usa,23,1
102650,usa,59,2
102655,usa,21,1
102658,usa,44,0
102661,usa,59,2
102663,usa,53,2
102670,usa,59,2
102671,usa,62,2
102672,usa,67,2
102681,usa,48,0
102682,usa,43,0
102683,usa,67,2
102684,usa,59,2
102691,usa,35,0
102694,usa,25,1
102695,usa,59,2
102697,usa,59,2
102698,usa,58,2
102700,usa,31,0
102703,usa,55,2
102704,usa,51,2
102706,usa,50,2
102707,usa,59,2
102708,usa,50,2
102709,usa,59,2
102710,usa,59,2
102711,usa,56,2
102715,usa,59,2
102716,usa,59,2
102717,usa,18,1
102718,usa,42,0
102723,usa,53,2
102724,usa,59,2
102725,usa,33,0
102726,usa,59,2
102728,usa,28,1
102730,usa,59,2
102731,usa,59,2
102734,usa,31,0
102736,usa,59,2
102737,usa,27,1
102738,usa,46,0
102739,usa,59,2
102742,usa,59,2
102747,usa,40,0
102753,usa,59,2
102755,usa,36,0
102756,usa,60,2
102757,usa,63,2
102760,usa,63,2
102761,usa,59,2
102762,usa,59,2
102767,usa,59,2
102768,usa,59,2
102769,usa,14,1
102770,usa,28,1
102773,usa,33,0
102774,usa,55,2
102776,usa,72,2
102779,usa,33,0
102780,usa,59,2
102782,usa,38,0
102784,usa,37,0
102785,usa,59,2
102787,usa,59,2
102792,usa,37,0
102793,usa,24,1
102795,usa,25,1
102796,usa,59,2
102803,usa,25,1
102804,usa,23,1
102805,usa,59,2
102808,usa,26,1
102810,usa,29,1
102812,usa,59,2
102814,usa,55,2
102815,usa,37,0
102820,usa,59,2
102827,usa,64,2
102835,usa,33,0
102840,usa,59,2
102843,usa,62,2
102845,usa,59,2
102846,usa,59,2
102849,usa,59,2
102850,usa,18,1
102852,usa,38,0
102853,usa,43,0
102854,usa,59,2
102862,usa,59,2
102864,usa,27,1
102868,usa,41,0
102869,usa,59,2
102870,usa,59,2
102871,usa,59,2
102872,usa,26,1
102873,usa,59,2
102874,usa,59,2
102876,usa,58,2
102879,usa,27,1
102882,usa,59,2
102886,usa,23,1
102888,usa,47,0
102889,usa,59,2
102890,usa,59,2
102892,usa,26,1
102894,usa,59,2
102896,usa,59,2
102897,usa,59,2
102898,usa,41,0
102900,usa,63,2
102907,usa,30,1
102909,usa,59,2
102914,usa,31,0
102916,usa,59,2
102919,usa,15,1
102920,usa,59,2
102925,usa,59,2
102928,usa,58,2
102929,usa,35,0
102931,usa,59,2
102932,usa,15,1
102934,usa,45,0
102935,usa,59,2
102937,usa,63,2
102942,usa,29,1
102943,usa,59,2
102946,usa,59,2
102947,usa,59,2
102951,usa,59,2
102952,usa,59,2
102953,usa,59,2
102954,usa,59,2
102956,usa,59,2
102957,usa,49,2
102959,usa,59,2
102960,usa,59,2
102964,usa,59,2
102965,usa,23,1
102968,usa,59,2
102970,usa,45,0
102971,usa,59,2
102973,usa,57,2
102974,usa,59,2
102976,usa,59,2
102977,usa,59,2
102980,usa,23,1
102981,usa,59,2
102982,usa,59,2
102984,usa,20,1
102986,usa,24,1
102987,usa,59,2
102988,usa,19,1
102990,usa,59,2
102991,usa,59,2
102992,usa,34,0
102994,usa,21,1
102995,usa,39,0
102996,usa,47,0
102997,usa,58,2
102998,usa,31,0
102999,usa,54,2
103002,usa,59,2
103003,usa,59,2
103005,usa,63,2
103006,usa,59,2
103007,usa,18,1
103008,usa,27,1
103011,usa,59,2
103013,usa,59,2
103014,usa,26,1
103015,usa,39,0
103017,usa,27,1
103018,usa,0,1
103019,usa,15,1
103021,usa,17,1
103022,usa,59,2
103023,usa,23,1
103025,usa,59,2
103027,usa,45,0
103030,usa,19,1
103031,usa,18,1
103034,usa,37,0
103035,usa,56,2
103036,usa,59,2
103038,usa,59,2
103039,usa,59,2
103040,usa,28,1
103045,usa,63,2
103046,usa,49,2
103048,usa,33,0
103049,usa,59,2
103051,usa,59,2
103052,usa,59,2
103059,usa,59,2
103061,usa,37,0
103062,usa,59,2
103063,usa,59,2
103064,usa,50,2
103072,usa,38,0
103073,usa,59,2
103075,usa,52,2
103080,usa,59,2
103081,usa,62,2
103083,usa,59,2
103084,usa,71,2
103085,usa,50,2
103093,usa,59,2
103096,usa,37,0
103098,usa,32,0
103100,usa,59,2
103105,usa,59,2
103110,usa,53,2
103111,usa,56,2
103120,usa,27,1
103121,usa,59,2
103129,usa,74,2
103133,usa,59,2
103135,usa,59,2
103140,usa,21,1
103147,usa,39,0
103149,usa,16,1
103158,usa,59,2
103159,usa,59,2
103161,usa,15,1
103162,usa,59,2
103165,usa,59,2
103166,usa,13,1
103167,usa,32,0
103172,usa,14,1
103173,usa,25,1
103176,usa,49,2
103177,usa,59,2
103178,usa,59,2
103181,usa,59,2
103182,usa,59,2
103186,usa,59,2
103188,usa,59,2
103189,usa,14,1
103192,usa,28,1
103193,usa,54,2
103194,usa,15,1
103195,usa,59,2
103196,usa,59,2
103197,usa,13,1
103198,usa,13,1
103201,usa,15,1
103203,usa,59,2
103204,usa,55,2
103206,usa,59,2
103209,usa,59,2
103211,usa,59,2
103221,usa,59,2
103224,usa,59,2
103230,usa,39,0
103232,usa,59,2
103233,usa,59,2
103234,usa,20,1
103235,usa,41,0
103236,usa,59,2
103239,usa,25,1
103247,usa,59,2
103248,usa,59,2
103250,usa,54,2
103255,usa,23,1
103256,usa,19,1
103263,usa,57,2
103264,usa,59,2
103267,usa,59,2
103268,usa,59,2
103275,usa,59,2
103279,usa,59,2
103282,usa,53,2
103283,usa,40,0
103285,usa,45,0
103286,usa,45,0
103290,usa,59,2
103291,usa,59,2
103292,usa,45,0
103294,usa,59,2
103297,usa,15,1
103302,usa,25,1
103303,usa,59,2
103305,usa,13,1
103309,usa,22,1
103310,usa,32,0
103313,usa,18,1
103316,usa,39,0
103317,usa,59,2
103319,usa,59,2
103320,usa,59,2
103328,usa,22,1
103337,usa,59,2
103339,usa,59,2
103340,usa,46,0
103341,usa,56,2
103344,usa,59,2
103347,usa,24,1
103352,usa,59,2
103355,usa,26,1
103357,usa,59,2
103360,usa,59,2
103362,usa,34,0
103363,usa,59,2
103364,usa,49,2
103366,usa,59,2
103367,usa,48,0
103371,usa,59,2
103374,usa,25,1
103375,usa,24,1
103378,usa,29,1
103379,usa,59,2
103380,usa,53,2
103382,usa,17,1
103385,usa,35,0
103386,usa,36,0
103387,usa,46,0
103388,usa,17,1
103389,usa,59,2
103390,usa,23,1
103392,usa,17,1
103393,usa,19,1
103395,usa,59,2
103397,usa,59,2
103398,usa,20,1
103400,usa,59,2
103403,usa,59,2
103404,usa,20,1
103405,usa,18,1
103407,usa,50,2
